its,load_time(us),get_time(us)
62027,3345,47,14
62028,3335,27,15
62029,3641,49,15
62030,3334,61,35
62031,3620,24,32
62032,3475,47,30
62033,3329,40,43
62034,3490,27,15
62035,3334,45,15
62036,3334,43,15
62037,3583,31,15
62038,3346,47,15
62039,3383,65,26
62040,3587,29,14
62041,3337,46,33
62042,3646,48,49
62043,3332,26,50
62044,3333,43,15
62045,3547,27,39
62046,3334,46,16
62047,3329,30,23
62048,3634,28,37
62049,3334,44,14
62050,3665,45,15
62051,3355,35,56
62052,3347,46,33
62053,4162,71,59
62054,4485,46,47
62055,4649,66,18
62056,4474,61,62
62057,4572,39,20
62058,4566,67,56
62059,4601,64,19
62060,4505,31,18
62061,4580,65,61
62062,4471,36,18
62063,4477,82,19
62064,4521,63,42
62065,4651,39,22
62066,4512,66,42
62067,4625,66,19
62068,4506,35,21
62069,4551,66,41
62070,4505,62,64
62071,4639,34,20
62072,4499,67,18
62073,4467,60,29
62074,4568,39,18
62075,4550,39,26
62076,3800,71,37
62077,3686,39,15
62078,3910,97,35
62079,3341,45,16
62080,3336,25,16
62081,3664,56,15
62082,3336,25,39
62083,3424,35,31
62084,3404,49,15
62085,3328,25,14
62086,3610,52,33
62087,3358,50,34
62088,3385,25,37
62089,3428,51,33
62090,3335,43,44
62091,3408,22,28
62092,3386,48,15
62093,3327,41,32
62094,3438,27,46
62095,3333,43,45
62096,3333,42,14
62097,3423,26,15
62098,3349,47,15
62099,3333,26,14
62100,3426,48,17
62101,3339,44,33
62102,3440,54,13
62103,3362,49,32
62104,3332,46,31
62105,3422,28,15
62106,3332,46,14
62107,3331,44,16
62108,3429,29,46
62109,3325,44,15
62110,3394,37,31
62111,3371,29,15
62112,3333,45,15
62113,3431,49,16
62114,3334,24,55
62115,3356,42,16
62116,3434,53,32
62117,3327,24,14
62118,3395,34,13
62119,3372,28,16
62120,3333,47,33
62121,3566,52,36
62122,3335,25,35
62123,3331,44,15
62124,3417,49,34
62125,3326,26,37
62126,4068,34,34
62127,3337,48,14
62128,3501,30,37
62129,3530,53,16
62130,3340,44,15
62131,3368,25,38
62132,3545,52,44
62133,3332,43,45
62134,3757,24,54
62135,3334,55,15
62136,3334,25,15
62137,3574,52,16
62138,3335,45,33
62139,3338,24,34
62140,3611,63,37
62141,3619,45,30
62142,3475,22,24
62143,3412,44,44
62144,3346,45,16
62145,3655,28,14
62146,3334,46,46
62147,3334,41,45
62148,3575,30,16
62149,3344,48,44
62150,3490,30,40
62151,3456,28,15
62152,3331,46,16
62153,3419,51,15
62154,3327,28,49
62155,3334,41,16
62156,3421,29,37
62157,3335,45,32
62158,3395,30,20
62159,3381,27,16
62160,3334,47,47
62161,3415,45,32
62162,3332,26,16
62163,3331,46,15
62164,3419,45,32
62165,3333,26,43
62166,3628,31,12
62167,3382,46,17
62168,3338,25,44
62169,3532,43,30
62170,3338,41,14
62171,3336,26,49
62172,3699,52,30
62173,3333,26,33
62174,3378,40,23
62175,3560,51,15
62176,3333,26,38
62177,3569,47,43
62178,3336,41,30
62179,3325,24,15
62180,3666,47,30
62181,3283,39,31
62182,3285,22,12
62183,3637,48,14
62184,3331,41,16
62185,3598,26,15
62186,3365,49,15
62187,3256,69,13
62188,3608,30,15
62189,3327,47,43
62190,3324,23,32
62191,3603,55,29
62192,3324,40,15
62193,3702,25,33
62194,3333,42,43
62195,3333,41,30
62196,3651,28,35
62197,3263,43,45
62198,3272,39,16
62199,3679,28,37
62200,3331,42,32
62201,3664,45,26
62202,3302,24,45
62203,3296,38,40
62204,3718,45,44
62205,3299,23,42
62206,3265,39,47
62207,3599,48,15
62208,3299,24,43
62209,3748,57,31
62210,3303,24,16
62211,3300,43,48
62212,3685,50,41
62213,3300,23,14
62214,3332,38,76
62215,3749,46,29
62216,3299,36,42
62217,3839,72,44
62218,3524,73,14
62219,3334,28,15
62220,3712,62,31
62221,3287,44,30
62222,3256,25,15
62223,3717,50,31
62224,3258,41,33
62225,3582,49,36
62226,3249,39,30
62227,3251,24,14
62228,3770,59,32
62229,3335,46,43
62230,3330,24,15
62231,3721,59,15
62232,3333,47,31
62233,3491,23,12
62234,3441,53,33
62235,3329,52,14
62236,3618,27,46
62237,3284,48,44
62238,3350,38,29
62239,3637,28,14
62240,3298,45,29
62241,3302,70,30
62242,3730,29,15
62243,3300,46,41
62244,3668,43,41
62245,3264,24,32
62246,3317,42,70
62247,3702,30,36
62248,3304,41,28
62249,3298,38,15
62250,3777,34,16
62251,3333,56,16
62252,3524,38,13
62253,3400,27,39
62254,3332,42,16
62255,3609,50,47
62256,3369,28,15
62257,3340,46,33
62258,3556,50,15
62259,3331,27,33
62260,3469,38,24
62261,3338,44,15
62262,3329,24,35
62263,3533,56,15
62264,3327,25,43
62265,3361,42,33
62266,3507,52,32
62267,3333,26,15
62268,3502,37,25
62269,3428,47,16
62270,3332,24,15
62271,3620,50,32
62272,3324,40,15
62273,3329,25,15
62274,3491,54,35
62275,3333,45,46
62276,3463,24,14
62277,3343,47,34
62278,3334,43,32
62279,3491,29,15
62280,3325,48,45
62281,3331,41,14
62282,3491,30,16
62283,3333,50,31
62284,3564,22,45
62285,3340,47,32
62286,3329,44,17
62287,3678,32,38
62288,3331,44,33
62289,3327,41,15
62290,3586,32,40
62291,3332,45,57
62292,3472,39,24
62293,3341,26,35
62294,3331,41,33
62295,3531,46,44
62296,3332,25,15
62297,3329,44,17
62298,3490,48,15
62299,3338,28,38
62300,3489,41,41
62301,3332,27,36
62302,3329,41,14
62303,3490,51,16
62304,3332,25,47
62305,3327,46,15
62306,3488,49,33
62307,3333,25,36
62308,3492,45,35
62309,3334,42,33
62310,3331,26,35
62311,3488,51,35
62312,3333,42,53
62313,3372,24,14
62314,3456,52,33
62315,3332,42,31
62316,3489,29,35
62317,3331,44,16
62318,3329,26,14
62319,3491,52,14
62320,3327,46,35
62321,3393,22,30
62322,3426,47,16
62323,3334,45,13
62324,3611,27,16
62325,3334,49,33
62326,3394,45,32
62327,3650,33,17
62328,3334,53,46
62329,3338,43,44
62330,3552,28,42
62331,3325,48,46
62332,3542,44,15
62333,3332,26,50
62334,3333,44,32
62335,3540,54,16
62336,3356,28,15
62337,3349,59,13
62338,4542,43,21
62339,4512,72,19
62340,4638,69,59
62341,4515,35,20
62342,4688,74,59
62343,4515,57,45
62344,4245,27,14
62345,3373,49,43
62346,3740,44,31
62347,3333,25,16
62348,3330,43,31
62349,3713,49,34
62350,3368,26,47
62351,3330,33,30
62352,3483,48,34
62353,3330,25,14
62354,3523,47,15
62355,3335,26,34
62356,3347,51,13
62357,3884,95,17
62358,3480,33,15
62359,3371,34,47
62360,3510,56,15
62361,3332,26,16
62362,3511,48,34
62363,3335,41,17
62364,3366,25,42
62365,3538,48,14
62366,3330,42,34
62367,3344,26,14
62368,3457,89,15
62369,3332,41,16
62370,3500,27,17
62371,3334,49,14
62372,3334,43,32
62373,3541,30,16
62374,3331,49,14
62375,3346,24,31
62376,3569,49,43
62377,3335,41,33
62378,3734,25,15
62379,3340,54,16
62380,3339,45,15
62381,3539,32,54
62382,3334,47,35
62383,3498,39,38
62384,3500,27,49
62385,3325,41,15
62386,3602,47,31
62387,3374,27,37
62388,3337,42,15
62389,3689,49,14
62390,3337,25,36
62391,3465,48,12
62392,4615,49,54
62393,4499,31,13
62394,4574,71,60
62395,4571,34,48
62396,4778,71,19
62397,4569,59,50
62398,4701,36,44
62399,4499,64,21
62400,4728,65,18
62401,4573,36,18
62402,4553,70,40
62403,4559,59,45
62404,4669,39,20
62405,4557,65,20
62406,4657,68,19
62407,4557,37,20
62408,4615,72,65
62409,4500,58,62
62410,4697,38,68
62411,4469,61,41
62412,4604,38,47
62413,4499,61,43
62414,4574,63,63
62415,3672,28,50
62416,3466,32,33
62417,3497,46,34
62418,3341,26,16
62419,3774,48,34
62420,3332,43,18
62421,3333,24,37
62422,3642,62,15
62423,3361,47,45
62424,3426,21,34
62425,3491,45,33
62426,3332,41,15
62427,3553,28,49
62428,3336,41,14
62429,3330,25,16
62430,3497,50,32
62431,3327,41,46
62432,3488,25,13
62433,3351,47,37
62434,3333,42,16
62435,3484,28,37
62436,3339,41,43
62437,3333,59,15
62438,3545,30,16
62439,3326,49,35
62440,3487,40,15
62441,3333,27,34
62442,3330,43,16
62443,3536,52,45
62444,3334,25,52
62445,3334,40,31
62446,3710,30,14
62447,3331,51,49
62448,3636,43,39
62449,3326,27,42
62450,3281,39,40
62451,3646,51,14
62452,3304,27,15
62453,3253,45,14
62454,3664,52,30
62455,3331,24,14
62456,3753,42,42
62457,3329,48,14
62458,3319,27,47
62459,3675,71,30
62460,3385,61,14
62461,3290,25,14
62462,3765,58,15
62463,3412,49,33
62464,3828,24,67
62465,3523,52,42
62466,3330,24,14
62467,3696,45,15
62468,3252,39,16
62469,3288,25,45
62470,3672,45,14
62471,3287,40,43
62472,3416,21,25
62473,3481,47,31
62474,3256,47,31
62475,3640,27,16
62476,3305,45,15
62477,3324,42,29
62478,3680,30,40
62479,3334,46,33
62480,3388,34,12
62481,3528,27,15
62482,3330,45,45
62483,3933,32,50
62484,3333,44,32
62485,3330,40,16
62486,3531,32,16
62487,3327,54,33
62488,3394,52,34
62489,3802,46,86
62490,3698,68,48
62491,3571,59,31
62492,3336,27,15
62493,3335,44,32
62494,3508,47,17
62495,3330,24,15
62496,3408,31,31
62497,3461,46,16
62498,3325,25,36
62499,3581,52,32
62500,3337,43,31
62501,3332,26,33
62502,3521,55,44
62503,3333,26,15
62504,3408,40,33
62505,3426,45,30
62506,3326,26,32
62507,3506,52,46
62508,3336,41,32
62509,3332,24,36
62510,3578,50,32
62511,3334,44,32
62512,3523,23,12
62513,3339,50,14
62514,3326,42,43
62515,3687,31,37
62516,3334,44,44
62517,3331,40,29
62518,3671,32,53
62519,3334,43,16
62520,3572,22,27
62521,3336,45,32
62522,3332,44,31
62523,3559,31,16
62524,3327,50,34
62525,3333,42,15
62526,3633,31,56
62527,3358,46,46
62528,3575,46,16
62529,3334,26,46
62530,3334,43,31
62531,3513,49,15
62532,3332,27,16
62533,3327,41,32
62534,3557,50,14
62535,3362,31,50
62536,3617,48,32
62537,3334,44,30
62538,3502,27,36
62539,3577,47,14
62540,3332,25,16
62541,3345,57,25
62542,3566,52,16
62543,3336,27,16
62544,3492,50,33
62545,3334,44,14
62546,3336,25,47
62547,3496,49,32
62548,3332,41,31
62549,3386,24,12
62550,3428,47,32
62551,3326,42,34
62552,3542,26,34
62553,3334,41,15
62554,3334,43,32
62555,3494,29,15
62556,3332,48,16
62557,3405,26,14
62558,3397,57,53
62559,3350,43,14
62560,3495,29,48
62561,3334,40,15
62562,3334,39,31
62563,3528,45,42
62564,4352,68,16
62565,3527,49,15
62566,3336,27,17
62567,3333,47,17
62568,3563,59,30
62569,3327,34,39
62570,3369,59,23
62571,3542,50,30
62572,3334,28,48
62573,3521,46,16
62574,3334,25,32
62575,3332,44,16
62576,3686,49,33
62577,3333,25,52
62578,3325,42,39
62579,3489,45,44
62580,3339,27,14
62581,3488,43,30
62582,3334,43,15
62583,3332,26,36
62584,3575,49,17
62585,3333,43,15
62586,3328,26,37
62587,3482,47,40
62588,3356,47,16
62589,3493,25,49
62590,3337,44,15
62591,3333,41,15
62592,3492,26,16
62593,3333,48,47
62594,3324,23,12
62595,4578,83,44
62596,4513,65,42
62597,4739,44,17
62598,4545,70,19
62599,4801,74,69
62600,4509,35,48
62601,4802,64,41
62602,4516,57,21
62603,4648,38,17
62604,4585,67,19
62605,4664,66,45
62606,4514,34,18
62607,4687,76,46
62608,4572,74,20
62609,4696,41,54
62610,4614,66,46
62611,4694,40,50
62612,4509,61,18
62613,4736,60,42
62614,4675,36,64
62615,4760,64,18
62616,4467,62,103
62617,4742,35,72
62618,4597,56,19
62619,4714,51,34
62620,4541,57,89
62621,4576,113,67
62622,4505,71,20
62623,4615,38,51
62624,4529,66,19
62625,4620,72,43
62626,4576,35,17
62627,4674,70,59
62628,4501,60,43
62629,4657,48,19
62630,4585,72,45
62631,4602,35,48
62632,4565,66,19
62633,4594,30,20
62634,4520,37,18
62635,4543,31,12
62636,4758,75,21
62637,4675,40,13
62638,3424,70,35
62639,3334,45,16
62640,3508,31,15
62641,3332,54,34
62642,3327,43,15
62643,3506,32,16
62644,3332,50,16
62645,3465,38,13
62646,3348,26,50
62647,3330,43,16
62648,3495,28,15
62649,3334,61,22
62650,3347,43,47
62651,3507,33,38
62652,3334,46,32
62653,3513,38,33
62654,3416,26,14
62655,3331,45,15
62656,3695,52,45
62657,3331,27,16
62658,3330,40,17
62659,3640,62,32
62660,3325,27,14
62661,3408,37,26
62662,3377,44,33
62663,3330,26,16
62664,3496,47,18
62665,3343,41,15
62666,3330,25,14
62667,3688,56,34
62668,3324,26,34
62669,3499,31,20
62670,3557,48,16
62671,3329,27,15
62672,3581,50,15
62673,3338,48,15
62674,3327,27,34
62675,3623,55,16
62676,3328,41,56
62677,3443,22,22
62678,3428,47,30
62679,3332,43,31
62680,3650,28,15
62681,3333,48,17
62682,3331,43,15
62683,3670,40,16
62684,3338,63,16
62685,4626,46,19
62686,4568,87,17
62687,4658,49,45
62688,4511,38,68
62689,4515,37,14
62690,4646,62,18
62691,4568,21,22
62692,3479,56,33
62693,3336,46,34
62694,3621,23,31
62695,3300,40,14
62696,3265,38,14
62697,3689,28,35
62698,3283,42,15
62699,3602,47,12
62700,3587,27,14
62701,3299,44,41
62702,3705,26,36
62703,3328,42,30
62704,3298,39,15
62705,4046,28,16
62706,3263,47,14
62707,3270,40,29
62708,3802,28,13
62709,3300,47,14
62710,3612,42,14
62711,3442,33,54
62712,3331,51,49
62713,3519,42,13
62714,3329,24,15
62715,3325,42,15
62716,4467,65,39
62717,4704,33,18
62718,4516,68,18
62719,4700,57,19
62720,4566,38,54
62721,4704,59,37
62722,4728,34,56
62723,4799,40,13
62724,4799,57,19
62725,4688,24,27
62726,4874,56,37
62727,4657,49,51
62728,4892,33,19
62729,4715,59,36
62730,4880,51,35
62731,4775,34,17
62732,4801,60,18
62733,4832,64,54
62734,3321,29,15
62735,3334,74,48
62736,3617,48,14
62737,3331,27,17
62738,3549,52,16
62739,3334,26,15
62740,3332,44,15
62741,3493,49,36
62742,3325,26,17
62743,3338,52,14
62744,3516,55,15
62745,4189,37,17
62746,4546,110,40
62747,3418,51,32
62748,3535,39,37
62749,3397,46,40
62750,3334,41,14
62751,3661,26,16
62752,3316,43,32
62753,3329,38,30
62754,3693,27,33
62755,3299,38,14
62756,3433,30,12
62757,3521,26,15
62758,3320,43,29
62759,3758,29,32
62760,3333,47,17
62761,3329,42,32
62762,3511,30,15
62763,3333,49,15
62764,3398,31,20
62765,3430,27,14
62766,3333,49,34
62767,3501,44,17
62768,3331,25,35
62769,3330,41,43
62770,3503,50,15
62771,3328,26,15
62772,3381,39,22
62773,3428,44,16
62774,3331,25,51
62775,3546,45,15
62776,3332,25,16
62777,3331,51,15
62778,3533,49,15
62779,3330,25,49
62780,3501,42,27
62781,3526,51,34
62782,3327,26,32
62783,3661,43,30
62784,3332,46,18
62785,3333,26,50
62786,3679,48,16
62787,3333,45,32
62788,3335,25,25
62789,3501,45,32
62790,3326,42,14
62791,3490,26,15
62792,3332,45,15
62793,3333,43,34
62794,3714,26,35
62795,3333,43,47
62796,3333,24,33
62797,3498,46,38
62798,3333,43,32
62799,3509,25,35
62800,3332,45,34
62801,3332,42,34
62802,3491,28,16
62803,3333,48,34
62804,3332,33,13
62805,3480,27,38
62806,3332,51,15
62807,3582,51,42
62808,3269,26,14
62809,3255,44,31
62810,3627,48,14
62811,3319,25,35
62812,3333,40,14
62813,3632,26,49
62814,3333,43,14
62815,3488,54,41
62816,3395,26,15
62817,3354,48,30
62818,3651,43,29
62819,3288,23,30
62820,3288,40,43
62821,3676,44,45
62822,3331,27,45
62823,3621,37,24
62824,3375,62,26
62825,3251,24,13
62826,3784,44,16
62827,3288,42,40
62828,3351,24,46
62829,3571,42,30
62830,3287,23,33
62831,3418,40,25
62832,3535,62,14
62833,3295,25,32
62834,3620,43,15
62835,3282,42,31
62836,3256,24,30
62837,3596,42,29
62838,3317,40,29
62839,3255,23,14
62840,3634,41,42
62841,3251,40,30
62842,3696,26,16
62843,3331,46,14
62844,3291,42,40
62845,3572,24,36
62846,3314,41,30
62847,3255,39,44
62848,3710,24,33
62849,3256,42,14
62850,3650,25,14
62851,3334,46,30
62852,3285,38,14
62853,3591,24,14
62854,3287,44,47
62855,3306,41,44
62856,3765,27,36
62857,3288,63,47
62858,3589,37,34
62859,3332,25,31
62860,3289,40,14
62861,3633,43,15
62862,3471,24,15
62863,3258,40,32
62864,3642,45,14
62865,3256,25,33
62866,3376,30,26
62867,3476,25,15
62868,3285,41,44
62869,3687,42,29
62870,3318,24,33
62871,3348,53,39
62872,3610,45,31
62873,3315,23,15
62874,3257,39,40
62875,3630,62,58
62876,3327,25,34
62877,3609,42,46
62878,3333,43,16
62879,3333,25,35
62880,3489,43,47
62881,3334,43,15
62882,3340,25,15
62883,3486,45,16
62884,3333,56,53
62885,3655,28,48
62886,3369,46,33
62887,3611,38,17
62888,3881,102,15
62889,3349,59,46
62890,3332,26,33
62891,3570,50,47
62892,3334,40,15
62893,3512,28,17
62894,3326,46,39
62895,3326,39,33
62896,3507,29,39
62897,3334,45,16
62898,3329,42,33
62899,3512,31,50
62900,3334,44,15
62901,3512,46,45
62902,3334,26,15
62903,3326,42,14
62904,3505,28,15
62905,3331,48,49
62906,3330,39,13
62907,4464,42,52
62908,4536,62,18
62909,4693,67,59
62910,4501,35,19
62911,4686,81,23
62912,4583,62,22
62913,4667,39,70
62914,4526,60,20
62915,4760,69,22
62916,4512,36,45
62917,4631,66,20
62918,4509,58,43
62919,4908,38,70
62920,4574,56,40
62921,4730,62,18
62922,4578,35,65
62923,4736,62,19
62924,4577,34,17
62925,4653,73,19
62926,4544,67,40
62927,4670,37,22
62928,4514,66,60
62929,4660,64,44
62930,4481,33,45
62931,4640,63,60
62932,4541,57,40
62933,4738,40,20
62934,4768,86,18
62935,4643,82,21
62936,4659,36,18
62937,4686,88,64
62938,4587,64,20
62939,4571,38,68
62940,4674,66,45
62941,4662,34,72
62942,4564,63,40
62943,4677,63,23
62944,4536,35,43
62945,4677,68,21
62946,4498,59,20
62947,4657,37,48
62948,4519,62,41
62949,4727,66,15
62950,3360,26,49
62951,3453,33,35
62952,3392,45,15
62953,3332,26,16
62954,3708,51,31
62955,3369,43,31
62956,3332,27,34
62957,3611,50,15
62958,3332,26,15
62959,3419,39,13
62960,3393,48,15
62961,3332,26,51
62962,3494,48,29
62963,3337,44,31
62964,3369,26,16
62965,3507,54,15
62966,3333,43,32
62967,3531,26,41
62968,3327,43,15
62969,3370,43,17
62970,3496,31,38
62971,3334,43,16
62972,3374,58,16
62973,3645,34,15
62974,3364,54,16
62975,3486,34,12
62976,3326,28,49
62977,3337,42,16
62978,3568,27,51
62979,3334,43,15
62980,3333,44,15
62981,3492,28,17
62982,3334,52,33
62983,3687,51,26
62984,3335,29,16
62985,3327,45,34
62986,3595,56,32
62987,3341,26,14
62988,3370,44,44
62989,3540,50,32
62990,3335,25,37
62991,3491,43,32
62992,3333,42,31
62993,3362,28,34
62994,3636,56,45
62995,3333,26,35
62996,3333,43,15
62997,3666,53,16
62998,3335,25,46
62999,3549,43,15
63000,3343,52,48
63001,3348,38,30
63002,3359,43,14
63003,3774,52,14
63004,3300,28,31
63005,3581,37,24
63006,3368,42,41
63007,3290,23,32
63008,3547,45,15
63009,3330,40,43
63010,3347,26,44
63011,3651,47,14
63012,3285,40,15
63013,3496,21,12
63014,3453,47,31
63015,3284,25,15
63016,3638,49,31
63017,3334,41,15
63018,3327,22,14
63019,3652,50,60
63020,3520,41,40
63021,3484,24,34
63022,3382,45,29
63023,3324,40,29
63024,3655,29,34
63025,3288,41,29
63026,3298,39,28
63027,3673,29,38
63028,3321,42,41
63029,3422,30,21
63030,3530,28,46
63031,3326,40,29
63032,3677,27,34
63033,3332,44,15
63034,3330,40,30
63035,3567,30,45
63036,3325,43,32
63037,3467,36,52
63038,4484,55,50
63039,4417,78,24
63040,3711,46,28
63041,3340,24,30
63042,3740,44,28
63043,3301,39,30
63044,3304,23,15
63045,3696,53,29
63046,3267,40,14
63047,3273,24,46
63048,3586,46,28
63049,3330,40,28
63050,3611,36,26
63051,3297,39,30
63052,3300,24,31
63053,3725,46,29
63054,3298,40,42
63055,3271,24,44
63056,3575,48,18
63057,3299,41,29
63058,3532,23,28
63059,3524,49,59
63060,3335,42,41
63061,3629,26,43
63062,3336,42,31
63063,3285,39,31
63064,3583,25,15
63065,3271,45,14
63066,3326,38,28
63067,3533,26,45
63068,3287,41,29
63069,3712,24,34
63070,3331,45,14
63071,3332,41,32
63072,3632,25,17
63073,3328,49,15
63074,3337,38,26
63075,4470,45,70
63076,4438,62,42
63077,4589,64,41
63078,4444,34,47
63079,4637,67,41
63080,3717,45,33
63081,3655,29,43
63082,3361,44,17
63083,3331,41,15
63084,3492,29,16
63085,3332,51,33
63086,3388,24,38
63087,3384,45,32
63088,3331,41,46
63089,3489,28,14
63090,3333,47,15
63091,3334,45,16
63092,3495,30,17
63093,3335,50,15
63094,3525,34,20
63095,3330,25,35
63096,3330,44,45
63097,3538,49,33
63098,3335,27,32
63099,3385,49,16
63100,3550,50,42
63101,3335,26,35
63102,3497,43,15
63103,3324,43,17
63104,3331,27,16
63105,3498,57,16
63106,3338,25,15
63107,3331,48,34
63108,3498,54,44
63109,3333,25,17
63110,3491,45,53
63111,3353,44,29
63112,3334,25,35
63113,3692,55,31
63114,3332,42,45
63115,3337,26,14
63116,3545,52,42
63117,3334,43,16
63118,3487,28,16
63119,3332,48,46
63120,3333,41,44
63121,3827,30,45
63122,3280,39,31
63123,3288,25,30
63124,3683,48,14
63125,3285,41,29
63126,3753,26,45
63127,3293,41,31
63128,3285,37,15
63129,3811,31,15
63130,3527,77,15
63131,3535,60,15
63132,3701,36,47
63133,3338,53,17
63134,3786,95,35
63135,3287,26,14
63136,3291,47,56
63137,3621,52,30
63138,3330,25,14
63139,3286,39,29
63140,3640,67,28
63141,3251,24,31
63142,3397,38,13
63143,3547,27,15
63144,3288,43,14
63145,3775,50,14
63146,3289,27,14
63147,3289,45,13
63148,3692,46,42
63149,3252,25,14
63150,3290,40,29
63151,3605,42,15
63152,3339,25,47
63153,3645,46,35
63154,3290,42,15
63155,3286,26,46
63156,3743,46,30
63157,3251,40,37
63158,3248,25,15
63159,3784,46,31
63160,3287,25,45
63161,3557,45,20
63162,3496,43,31
63163,3289,24,32
63164,3598,43,30
63165,3331,41,44
63166,3327,24,50
63167,3686,46,28
63168,3366,39,14
63169,3358,35,30
63170,4026,66,39
63171,3620,66,17
63172,3744,33,15
63173,3348,53,43
63174,3332,40,31
63175,3586,28,14
63176,3303,50,14
63177,3459,38,14
63178,4673,34,17
63179,4714,40,34
63180,4696,35,16
63181,4614,39,13
63182,4721,60,82
63183,4642,25,13
63184,4661,75,45
63185,4458,32,12
63186,4761,37,19
63187,4692,43,13
63188,4665,63,60
63189,4631,25,37
63190,4691,58,17
63191,3614,44,14
63192,3618,27,68
63193,3367,42,29
63194,3748,43,41
63195,3319,26,44
63196,3293,39,14
63197,3627,26,15
63198,3286,46,15
63199,3289,37,15
63200,3687,29,16
63201,3289,47,14
63202,3688,44,30
63203,3290,26,14
63204,3289,41,45
63205,3712,48,28
63206,3289,23,14
63207,3282,38,31
63208,3737,53,31
63209,3330,27,16
63210,3660,32,36
63211,3333,46,14
63212,3330,25,16
63213,3687,56,14
63214,3334,27,14
63215,3329,44,46
63216,3689,68,16
63217,3325,25,36
63218,3591,44,13
63219,3334,46,14
63220,3330,25,17
63221,3596,52,33
63222,3334,44,33
63223,3328,24,17
63224,3686,54,34
63225,3332,42,15
63226,3513,24,14
63227,3335,48,34
63228,3330,42,31
63229,3499,32,15
63230,3334,52,32
63231,3331,41,14
63232,3488,31,38
63233,3331,46,33
63234,3744,38,46
63235,4522,67,42
63236,4720,64,42
63237,4491,35,20
63238,4622,52,37
63239,4531,64,50
63240,4390,40,13
63241,4554,65,41
63242,4756,32,21
63243,4633,37,20
63244,4555,73,27
63245,4649,77,66
63246,4529,37,41
63247,4718,70,17
63248,4552,63,42
63249,4592,38,19
63250,4453,69,42
63251,4659,37,50
63252,4481,63,19
63253,4689,67,20
63254,4482,36,69
63255,4628,68,19
63256,4528,56,43
63257,4731,49,21
63258,4815,114,19
63259,3931,85,48
63260,3337,31,16
63261,3333,54,49
63262,3514,55,35
63263,3331,26,15
63264,3506,49,32
63265,3329,43,45
63266,3324,25,33
63267,3504,54,33
63268,3372,45,43
63269,3332,25,16
63270,3519,56,32
63271,3330,26,34
63272,3596,50,17
63273,3343,45,52
63274,3374,24,36
63275,3511,51,31
